Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
foo/old/261,2.437041386562742e-7,2.4336641565930547e-7,2.440381484933037e-7,1.1296741332802243e-9,9.013759565513959e-10,1.4283387876062188e-9
foo/dyn/261,4.84560507661676e-7,4.816642489800944e-7,4.900168471124981e-7,1.3425303813249417e-8,8.120292556894722e-9,2.123777882552184e-8
foo/new/262,9.668579209416278e-8,9.645377516531512e-8,9.731567407246209e-8,1.1867677310628837e-9,6.396710654339886e-10,2.2079354413099597e-9
foo/old/262,2.465971672266779e-7,2.462345999883578e-7,2.472143780328366e-7,1.5876692443167341e-9,1.1803811363321039e-9,2.366585915989746e-9
foo/dyn/262,5.073395325524087e-7,5.058951327278782e-7,5.116729968250585e-7,7.76957294182285e-9,3.0382169728358645e-9,1.6869777900800087e-8
foo/new/263,9.74514843814255e-8,9.667192319854655e-8,9.969313654051526e-8,3.864890946486643e-9,1.6892900182018447e-9,7.688820965531387e-9
foo/old/263,2.536896371354534e-7,2.533153482575617e-7,2.5418348977646184e-7,1.4318544485232154e-9,1.1078391811965158e-9,1.890706340025843e-9
foo/dyn/263,4.916436692881584e-7,4.850227838968355e-7,5.042279268845945e-7,2.998632153844958e-8,1.0456806692755858e-8,4.8917415106011445e-8
foo/new/264,9.766935596175994e-8,9.733278073280566e-8,9.829715360226675e-8,1.5362271452717993e-9,9.50836783517655e-10,2.5757333273243556e-9
foo/old/264,2.451391191273194e-7,2.447505673662716e-7,2.4553641241388716e-7,1.3107616262106858e-9,1.0499916587224056e-9,1.6553248539843424e-9
foo/dyn/264,4.785097189833454e-7,4.771590173375748e-7,4.799813539035974e-7,4.684928526926624e-9,3.788445736456725e-9,6.718365010019888e-9
foo/new/265,9.675988812241378e-8,9.663687427938413e-8,9.690651292847567e-8,4.5862497855902885e-10,3.8815081747550767e-10,5.480571931035228e-10
foo/old/265,2.481143056412717e-7,2.477814664322455e-7,2.485466472280495e-7,1.3340775062755822e-9,1.0095641739869309e-9,1.8058726046159847e-9
foo/dyn/265,4.893994172412532e-7,4.858845344376396e-7,4.970922076648499e-7,1.677074421149214e-8,9.95448048855011e-9,2.5944107651448227e-8
foo/new/266,9.763636005217617e-8,9.744157848551599e-8,9.789907747394116e-8,7.779071454943953e-10,5.834435489029097e-10,1.1245626464327841e-9
foo/old/266,2.476826354343753e-7,2.474032323246579e-7,2.480171165664459e-7,1.0259949951677951e-9,7.999691464046902e-10,1.3012079310849224e-9
foo/dyn/266,5.197333749902244e-7,5.147837370139505e-7,5.309615088196201e-7,2.3214596118191133e-8,1.2047540933087574e-8,4.0258900737228603e-8
foo/new/267,9.762976435291564e-8,9.729058999387155e-8,9.880242448347497e-8,1.8658298426298066e-9,4.904511963747429e-10,3.811813751884139e-9
foo/old/267,2.5031871889071257e-7,2.4986642171785427e-7,2.509204145302873e-7,1.7168411286252154e-9,1.2424120758843106e-9,2.422044603739968e-9
foo/dyn/267,4.894524858091301e-7,4.867583307021074e-7,4.935142928123497e-7,1.0888011897291894e-8,7.227178460914129e-9,1.539778161760691e-8
foo/new/268,9.807301441569075e-8,9.783328504331776e-8,9.837677932972332e-8,9.314888584833149e-10,7.092727118392458e-10,1.277567722702457e-9
foo/old/268,2.5167737860275304e-7,2.5122475790743677e-7,2.525931644896426e-7,2.0630316209561453e-9,1.2454186233445368e-9,3.905020607912597e-9
foo/dyn/268,4.895837774385301e-7,4.869732817911192e-7,4.950617473877105e-7,1.2157468755916595e-8,6.9629814564408045e-9,2.1514962971092363e-8
foo/new/269,9.815987433969083e-8,9.795736226203098e-8,9.865590838577485e-8,1.0125738803421567e-9,3.9949040668255886e-10,2.0012728686567454e-9
foo/old/269,2.5217918338210824e-7,2.518459724235579e-7,2.524676496321861e-7,1.011867055022519e-9,8.12300904736832e-10,1.30958627312563e-9
foo/dyn/269,4.974919642288222e-7,4.944440817049747e-7,5.035282760863147e-7,1.3473569985540996e-8,8.167411139353128e-9,1.99666004770566e-8
foo/new/270,9.864296050624048e-8,9.84819084373369e-8,9.881190699104241e-8,5.433034623178125e-10,4.5367945914341953e-10,6.516271552155847e-10
foo/old/270,2.522996491215017e-7,2.5203131810706775e-7,2.525980803999481e-7,1.0081910812945855e-9,8.11768833083127e-10,1.2798795634040122e-9
foo/dyn/270,5.288461836482949e-7,5.244220052248592e-7,5.371808085367047e-7,2.0306089617369064e-8,1.2080295495213014e-8,3.0881886341432795e-8
foo/new/271,9.887134111815091e-8,9.863561407348351e-8,9.933944624532358e-8,1.0522358928820097e-9,6.76162956239921e-10,1.894679999946912e-9
foo/old/271,2.5394855930133905e-7,2.5364619287513914e-7,2.543085933096097e-7,1.0512366929382592e-9,9.029071969685859e-10,1.2985884322159825e-9
foo/dyn/271,4.997135641989309e-7,4.951218954325494e-7,5.110704197328681e-7,2.324004393612951e-8,1.1657560966980295e-8,4.1969702601645414e-8
foo/new/272,9.960571019289754e-8,9.935560087714843e-8,9.994456919846006e-8,9.505895338483936e-10,7.205727451652567e-10,1.2665484379274645e-9
foo/old/272,2.541539932857443e-7,2.534400407968351e-7,2.553460369674249e-7,3.0354136317859626e-9,2.0612156490149936e-9,4.789978832983345e-9
foo/dyn/272,4.983886388732342e-7,4.943676805512353e-7,5.091375045523628e-7,2.0474699601822732e-8,8.806809968597772e-9,4.042582632426399e-8
foo/new/273,9.92513998216972e-8,9.913892202057587e-8,9.93812258878663e-8,4.0314196954101785e-10,3.4165794563343727e-10,4.885846393824431e-10
foo/old/273,2.532973335101029e-7,2.529818765350952e-7,2.537801151445538e-7,1.3441594515725207e-9,9.453179800291793e-10,2.128352039384636e-9
foo/dyn/273,5.026156111391789e-7,5.004767611317727e-7,5.0686115670839e-7,1.0652676058113371e-8,4.3131695465026735e-9,2.102895461978816e-8
foo/new/274,9.983468623846781e-8,9.961135962497329e-8,1.0026722035094196e-7,9.598637129312417e-10,4.562106916824473e-10,1.8528597594738802e-9
foo/old/274,2.574851315806141e-7,2.5709314788691747e-7,2.582819037647644e-7,1.8007462877342092e-9,9.85399155043228e-10,3.350923836809319e-9
foo/dyn/274,5.307089716745236e-7,5.273075679882283e-7,5.380532249062467e-7,1.58972738019186e-8,7.038386723094773e-9,2.8957197783004813e-8
foo/new/275,9.978351321697245e-8,9.960675579926157e-8,1.0007255721707563e-7,7.683614983798213e-10,4.4431034999361447e-10,1.1597881948107608e-9
foo/old/275,2.574418493669428e-7,2.570597007613379e-7,2.5795983709024533e-7,1.4686665593432922e-9,1.1967030067351803e-9,1.7973343149753543e-9
foo/dyn/275,5.062598280595403e-7,5.006827123971603e-7,5.157935894033787e-7,2.278443001033738e-8,1.5633051565663235e-8,3.1458164287647143e-8
foo/new/276,1.0040465884246063e-7,1.0020723555403436e-7,1.0061016336000011e-7,6.791150871772541e-10,5.261470145576098e-10,8.921268190705161e-10
foo/old/276,2.6003670647295133e-7,2.5930449152466606e-7,2.6144071834896206e-7,3.345911847932182e-9,1.5269165619748655e-9,5.4059952114535455e-9
foo/dyn/276,5.048199032627461e-7,5.025325286266133e-7,5.086393159216672e-7,9.544758454305887e-9,6.955404121717827e-9,1.4006510301370316e-8
foo/new/277,1.0048502345989996e-7,1.0023059219669922e-7,1.011167535942339e-7,1.1929045906382065e-9,6.334269060845629e-10,2.2639078380739622e-9
foo/old/277,2.66160079050893e-7,2.6571162144351865e-7,2.667403708204479e-7,1.5968039011447492e-9,1.0763018748032781e-9,2.734038368034589e-9
foo/dyn/277,5.11036496847942e-7,5.081849768077775e-7,5.165247973682869e-7,1.2688315190102473e-8,6.862257994816075e-9,2.281561484089144e-8
foo/new/278,1.0197608724563697e-7,1.0130518943855555e-7,1.03915778427672e-7,3.4393596111081512e-9,9.713708533872922e-10,6.8563197886027115e-9
foo/old/278,2.6072047971013375e-7,2.599356427769316e-7,2.627780129223575e-7,3.818172597221347e-9,1.182918625819256e-9,8.273335116436641e-9
foo/dyn/278,5.416700144054951e-7,5.386465738973912e-7,5.458425288032452e-7,1.242969878011154e-8,8.314213385351802e-9,1.719946413692154e-8
foo/new/279,1.0147969548402825e-7,1.0121561236270294e-7,1.0208323094579546e-7,1.2960562034752033e-9,7.419781579356234e-10,2.2600559196197254e-9
foo/old/279,2.595588803992357e-7,2.591381705620192e-7,2.602205871786708e-7,1.7110683316110161e-9,1.1702833243356685e-9,2.4558946494638146e-9
foo/dyn/279,5.220552084182063e-7,5.178445538706423e-7,5.320745155302581e-7,2.0051480957666302e-8,9.686197210248892e-9,3.515415000629278e-8
foo/new/280,1.0198123540102219e-7,1.0177772387485261e-7,1.023309533050042e-7,9.119205990339489e-10,5.927550824219461e-10,1.5651297730427288e-9
foo/old/280,2.629266301352696e-7,2.618275194639962e-7,2.649382114343621e-7,4.958908146293848e-9,2.7398977901868683e-9,8.424560546687159e-9
foo/dyn/280,5.132661190088662e-7,5.106022548703878e-7,5.195182020435359e-7,1.2594567104222147e-8,7.284649431209567e-9,2.1780517387954186e-8
foo/new/281,1.0162432649934755e-7,1.0152436983984302e-7,1.0177916191787734e-7,4.10276420873939e-10,3.014801273300529e-10,6.766548194726167e-10
foo/old/281,2.655688044612185e-7,2.6504439855778116e-7,2.6677573124192615e-7,2.3850039607511323e-9,1.1600764229869204e-9,4.661969845236257e-9
foo/dyn/281,5.217433806467568e-7,5.136864507663513e-7,5.363635918977491e-7,3.6505573257193014e-8,2.2970042485397753e-8,5.4397731031153136e-8
foo/new/282,1.0221039092932662e-7,1.0209257886747748e-7,1.0234319573554974e-7,4.392292743991495e-10,3.654579796206195e-10,5.455127105489941e-10
foo/old/282,2.733893958038062e-7,2.72041197202196e-7,2.78690374286124e-7,8.130909583400993e-9,9.86292208788647e-10,1.720049884232943e-8
foo/dyn/282,5.51662004133007e-7,5.468635434170247e-7,5.589974674109373e-7,1.9729153187945904e-8,1.2940220886418822e-8,2.9176535847834715e-8
foo/new/283,1.0200334785386803e-7,1.0187172308557913e-7,1.021731605346086e-7,5.241744579091306e-10,3.9847482582374736e-10,7.788964836029497e-10
foo/old/283,2.622541003886421e-7,2.6160236793114885e-7,2.634346855101805e-7,2.911240276968543e-9,1.7023226294977706e-9,5.354541076873687e-9
foo/dyn/283,5.212064975600615e-7,5.159374110003481e-7,5.358431847116949e-7,2.6996936710513897e-8,1.2035280539988286e-8,5.212006765424839e-8
foo/new/284,1.0247162767747405e-7,1.0233928363264563e-7,1.0264705185738053e-7,5.321177023866732e-10,4.0780588148534006e-10,7.622840161995233e-10
foo/old/284,2.651716844972448e-7,2.648193659769927e-7,2.6564742221274166e-7,1.3732706677789231e-9,1.0152122182798757e-9,1.8008458560536446e-9
foo/dyn/284,5.207971616684744e-7,5.175748207638522e-7,5.258244291701916e-7,1.3556870623136962e-8,7.4091877239776646e-9,2.0417124424385268e-8
foo/new/285,1.0308449619387965e-7,1.0282371410629137e-7,1.0375842311492656e-7,1.2511189777328424e-9,6.61744189410886e-10,2.432896602406481e-9
foo/old/285,2.656529265337695e-7,2.6467104386190714e-7,2.6880814747948787e-7,5.537353875749577e-9,1.4997511705124135e-9,1.1405471533300864e-8
foo/dyn/285,5.156945411378126e-7,5.140288636907948e-7,5.188095114084067e-7,7.549929550035458e-9,4.6746983780658935e-9,1.3426412860425143e-8
foo/new/286,1.0307987504076234e-7,1.0284945597163227e-7,1.0378473739265203e-7,1.2488087553607255e-9,5.334064599909538e-10,2.4350918018819234e-9
foo/old/286,2.660027669844219e-7,2.656581897130208e-7,2.664266646301855e-7,1.2527309498227186e-9,9.180371182907512e-10,1.7700141878815607e-9
foo/dyn/286,5.55914746326035e-7,5.54848755133694e-7,5.573362296954293e-7,4.221820710861138e-9,3.145095667004949e-9,5.851349119566561e-9
foo/new/287,1.0350642202358944e-7,1.0331609268233819e-7,1.0378974729888717e-7,7.867606444035307e-10,5.852437043195926e-10,1.2371752837675719e-9
foo/old/287,2.67081070881399e-7,2.6671216560377615e-7,2.6777755199233615e-7,1.7006419515205462e-9,1.0229996695909185e-9,2.619400987337084e-9
foo/dyn/287,5.312610128348673e-7,5.26628684666385e-7,5.415057160400279e-7,2.1410709589367284e-8,1.09660125941314e-8,4.083728625627291e-8
foo/new/288,1.0434958016898636e-7,1.0407227805666608e-7,1.0527383274105119e-7,1.5264924538051796e-9,5.384452484863774e-10,3.0455669219128045e-9
foo/old/288,2.6646156287924505e-7,2.6606338756319495e-7,2.66925297395489e-7,1.4086031957331692e-9,1.0341029002589856e-9,2.109973122643045e-9
foo/dyn/288,5.223717703469182e-7,5.197623860794948e-7,5.266135045005396e-7,1.0957335495083215e-8,6.9678446906833416e-9,1.6821508452305206e-8
foo/new/289,1.0468288534970824e-7,1.0434370872820788e-7,1.0518596721332836e-7,1.3581260408306067e-9,1.0651246670503935e-9,1.919654340368099e-9
foo/old/289,2.6974017896171426e-7,2.6918601418875566e-7,2.7057978884530654e-7,2.193017844062963e-9,1.523003795324251e-9,2.9874147166677596e-9
foo/dyn/289,5.267417380036869e-7,5.230585437029646e-7,5.38450896481223e-7,2.0585018831104497e-8,8.243006525554174e-9,4.020821738340453e-8
foo/new/290,1.0490191942053298e-7,1.0447606922679862e-7,1.0569485351902402e-7,1.939081544561901e-9,1.1932117760019782e-9,3.2865166887317235e-9
foo/old/290,2.704943735704316e-7,2.7001463008780744e-7,2.715558259688295e-7,2.316661334608462e-9,1.2271418758082733e-9,3.909335241027674e-9
foo/dyn/290,5.561748610135588e-7,5.524265501970882e-7,5.69728722620676e-7,1.97881543657659e-8,7.165438184301792e-9,4.424456689187425e-8
foo/new/291,1.0420126030227627e-7,1.0401203958045565e-7,1.0448392431534084e-7,7.847941749403084e-10,5.229760641231728e-10,1.184658204294182e-9
foo/old/291,2.6992259705893504e-7,2.6952154798500476e-7,2.7036029592696634e-7,1.33242981694924e-9,1.1091183428582102e-9,1.6013917101074493e-9
foo/dyn/291,5.348356977773063e-7,5.320016220104421e-7,5.406103121987499e-7,1.2963006831242253e-8,8.346570229064007e-9,2.0357501188555135e-8
foo/new/292,1.0510829453051959e-7,1.0463471394159532e-7,1.0669641107442896e-7,2.6246327669761077e-9,4.4305661090043026e-10,5.421967701200289e-9
foo/old/292,2.7172333506469646e-7,2.713503627536735e-7,2.721746136571597e-7,1.3218185781129853e-9,1.0293875244874807e-9,1.953262486524304e-9
foo/dyn/292,5.411792369154337e-7,5.362820365066347e-7,5.521221288973266e-7,2.3537057950616788e-8,6.139888982591142e-9,3.8545606136537985e-8
foo/new/293,1.0592387430461519e-7,1.0558849755909046e-7,1.063778573602274e-7,1.2360070701555438e-9,8.955495266629137e-10,1.631683085843379e-9
foo/old/293,2.700772891550802e-7,2.69637913698134e-7,2.7102431576722967e-7,2.2475267495660435e-9,1.1291213978148555e-9,4.265368864670903e-9
foo/dyn/293,5.363664018662853e-7,5.29040089879136e-7,5.549425614092107e-7,3.41113580041177e-8,5.3453552532402095e-9,5.906532486132487e-8
foo/new/294,1.0637737605197225e-7,1.0568149540561794e-7,1.0867880945381022e-7,3.870125343767627e-9,9.037673409686482e-10,7.764342058910045e-9
foo/old/294,2.736265978806703e-7,2.7328326441780785e-7,2.740366068022125e-7,1.2499431732163625e-9,1.0365461729135245e-9,1.591496099194191e-9
foo/dyn/294,5.584999292917744e-7,5.576679396796256e-7,5.592441353759797e-7,2.629203015493899e-9,2.2134376182661193e-9,3.247169146909612e-9
foo/new/295,1.0604567297980925e-7,1.0579069276800687e-7,1.066698009037878e-7,1.2638320359845315e-9,7.04857337770227e-10,2.363148763946963e-9
foo/old/295,2.7419352776847427e-7,2.7364801556283674e-7,2.7558072531012335e-7,2.813404204268374e-9,1.1257745692597987e-9,5.684193464378959e-9
foo/dyn/295,5.588784204263678e-7,5.49617712032389e-7,5.753795492329082e-7,4.319435733965358e-8,2.3478906892568364e-8,6.140213303897404e-8
foo/new/296,1.0658765688833939e-7,1.0644702039704802e-7,1.068791900102947e-7,6.34890953061019e-10,3.95401389712889e-10,1.111335084113214e-9
foo/old/296,2.7296503857973724e-7,2.7261103115544747e-7,2.7342622179233615e-7,1.312001498490285e-9,9.080786058252389e-10,1.883638043160275e-9
foo/dyn/296,5.455105047940678e-7,5.424590863169601e-7,5.509709160087446e-7,1.3445254313614834e-8,8.296135125283765e-9,2.2325615747854714e-8
foo/new/297,1.074012688047411e-7,1.0676240075818122e-7,1.087405852214988e-7,2.849354075278528e-9,1.0880965672864557e-9,4.684766582885525e-9
foo/old/297,2.771525047105798e-7,2.762324897043737e-7,2.7923313849419507e-7,4.975788869347968e-9,1.9838204697434285e-9,9.807752923723694e-9
foo/dyn/297,5.478414994600558e-7,5.414481878728515e-7,5.5926449320556e-7,2.8764463316264077e-8,1.6641985563613456e-8,4.17489864875966e-8
foo/new/298,1.0696134949746852e-7,1.067742623673113e-7,1.0731535924015812e-7,8.612610311176475e-10,5.237941648282344e-10,1.502208748085376e-9
foo/old/298,2.748180673406891e-7,2.743894773895872e-7,2.7568675495466313e-7,1.9363484050222632e-9,1.2057198966574351e-9,3.172469509511891e-9
foo/dyn/298,5.66611460954089e-7,5.64689483544558e-7,5.70013431380826e-7,8.145400521687787e-9,4.953464940450591e-9,1.280692552177953e-8
foo/new/299,1.0699674542885173e-7,1.0678411128560391e-7,1.0727329878814652e-7,8.318988976331391e-10,5.862586918870985e-10,1.1743580539668371e-9
foo/old/299,2.7771669758646916e-7,2.7726373492958645e-7,2.782835712409734e-7,1.8164680579511362e-9,1.3917473365938853e-9,2.7245194555296356e-9
foo/dyn/299,5.495771104192122e-7,5.423125095703768e-7,5.650807818069725e-7,3.569772717797424e-8,1.9791394478971762e-8,5.587789255879242e-8
foo/new/300,1.0634400031068412e-7,1.0619773272070693e-7,1.0651387700790766e-7,5.2613388458905e-10,4.2108064901877955e-10,6.908917504396594e-10
foo/old/300,2.7777357259771035e-7,2.7728493002222937e-7,2.794328641223101e-7,2.5673379941480923e-9,9.002514473692864e-10,5.799496837759788e-9
foo/dyn/300,5.63386219071791e-7,5.563921283944541e-7,5.802567939668308e-7,3.3513746369682775e-8,1.993579057035108e-8,5.881727596296146e-8
foo/new/301,1.0761665736427593e-7,1.074180871394651e-7,1.0790941371629162e-7,7.937932764478007e-10,5.748622581601118e-10,1.2836836203604153e-9
foo/old/301,2.8169039786759725e-7,2.810206857047376e-7,2.830803122871026e-7,3.1900113271340278e-9,1.9489400113686464e-9,5.230621593818006e-9
foo/dyn/301,5.525273743676583e-7,5.481809471197088e-7,5.598711947432082e-7,1.8706385761494666e-8,1.3396942268450657e-8,2.719076218960613e-8
foo/new/302,1.0796364150319642e-7,1.0781730618702406e-7,1.0811424209678187e-7,4.66405931707875e-10,3.9811975785074544e-10,5.838429579741412e-10
foo/old/302,2.7901944083174654e-7,2.7864834045830315e-7,2.795643330163781e-7,1.4849524323942553e-9,1.0167722623569355e-9,2.417407394463865e-9
foo/dyn/302,5.770109200520801e-7,5.745828291511647e-7,5.818638773517089e-7,1.1375025915695483e-8,6.633674613010391e-9,1.727472699317782e-8
foo/new/303,1.0809587095370668e-7,1.0793905490037397e-7,1.0834744206747988e-7,6.530745495863996e-10,4.222100322658113e-10,1.1025171801402519e-9
foo/old/303,2.808498835295101e-7,2.804852601568976e-7,2.813255666200399e-7,1.3902092661837495e-9,1.0873085351719192e-9,1.8020509030145984e-9
foo/dyn/303,5.555691113861194e-7,5.501964520359672e-7,5.70766475083875e-7,2.6392631230806782e-8,7.369572199692304e-9,4.564587560186905e-8
foo/new/304,1.0865048042421803e-7,1.0849788317504159e-7,1.0878769811081854e-7,4.688003239908661e-10,3.953667278779166e-10,5.755003452779258e-10
foo/old/304,2.794048758925405e-7,2.790193480777605e-7,2.7984589275649464e-7,1.3983161386073926e-9,1.1473459958420269e-9,1.6937865008559087e-9
foo/dyn/304,5.52375802884356e-7,5.498543774873755e-7,5.560736005924953e-7,9.874260152479585e-9,6.918124293939931e-9,1.4500390481853037e-8
foo/new/305,1.0842244413981606e-7,1.0824162018622801e-7,1.087617636441403e-7,7.990556237087562e-10,4.996695936611992e-10,1.51748392206507e-9
foo/old/305,2.818176032451626e-7,2.8128990854531196e-7,2.8266478203883e-7,2.137392354011196e-9,1.456545831723323e-9,2.9872752642242005e-9
foo/dyn/305,5.656233926188209e-7,5.609664706575989e-7,5.718739351475021e-7,1.7836805415275803e-8,1.2694386727007647e-8,2.3273740492429248e-8
foo/new/306,1.0886809215317101e-7,1.0866484986236784e-7,1.0921664975339109e-7,8.90766934922169e-10,6.340739816902712e-10,1.261214264980077e-9
foo/old/306,2.836090114039505e-7,2.832324476663191e-7,2.840143468506308e-7,1.3278787708757112e-9,1.0861800446486043e-9,1.649803259268693e-9
foo/dyn/306,5.879058991768533e-7,5.856019717657334e-7,5.928314444251128e-7,1.0255801790038614e-8,4.54157800897341e-9,1.93664502941221e-8
foo/new/307,1.08951003112162e-7,1.0879811391190864e-7,1.0916633751993503e-7,6.233728546649576e-10,4.5820425523329405e-10,1.0025928425240335e-9
foo/old/307,2.843577216370375e-7,2.8362171229772346e-7,2.874644092504568e-7,3.885218683567411e-9,1.5870044279665383e-9,7.622725857176238e-9
foo/dyn/307,5.58778778361779e-7,5.558852948936832e-7,5.675342580275478e-7,1.534277885779118e-8,5.712892694707083e-9,3.03448827462829e-8
foo/new/308,1.0949088315586989e-7,1.093004536109661e-7,1.0974542107507467e-7,7.55137194082417e-10,5.754006698535279e-10,1.0692909907974344e-9
foo/old/308,2.853312971076884e-7,2.848748791530082e-7,2.8592341072895416e-7,1.7707934920333306e-9,1.2672473934609924e-9,2.6139264361970774e-9
foo/dyn/308,5.709894731180552e-7,5.594730627171519e-7,5.891579611224301e-7,4.9377532466389394e-8,2.775224827054788e-8,6.73401273862687e-8
foo/new/309,1.098445111030713e-7,1.0966492606561082e-7,1.1017777021620392e-7,8.109293535179166e-10,4.736945207544105e-10,1.4127005776405926e-9
foo/old/309,2.8759169720923753e-7,2.8651097300970983e-7,2.9083525019635706e-7,5.724279024260873e-9,1.990865386969185e-9,1.1494406983128886e-8
foo/dyn/309,5.789406823500451e-7,5.738500485868833e-7,5.876976010152733e-7,2.1569217602674863e-8,1.4458698111886817e-8,3.005056564602189e-8
foo/new/310,1.1024103498229762e-7,1.1002536115683233e-7,1.1058358077681528e-7,8.732865285973401e-10,6.493268413617638e-10,1.3708481096968105e-9
foo/old/310,2.8781337549903644e-7,2.871913892684797e-7,2.8881207901217867e-7,2.605221205454694e-9,1.9137100912282033e-9,3.896496583392872e-9
foo/dyn/310,5.961955204632698e-7,5.9473727337024e-7,5.97685002715037e-7,4.957362589943593e-9,3.7077999350348232e-9,6.833233039472604e-9
foo/new/311,1.103476044681811e-7,1.1018860000111616e-7,1.1057209880139464e-7,5.964942995625871e-10,4.548534469960243e-10,9.097613375759083e-10
foo/old/311,2.8788662139362425e-7,2.8597524113513327e-7,2.9268928396669313e-7,9.527589870899545e-9,3.047797868138282e-9,1.609138129644393e-8
foo/dyn/311,5.663879438064454e-7,5.649451365308201e-7,5.702401757984877e-7,7.2705946667207175e-9,3.092309116157996e-9,1.4720085235107899e-8
foo/new/312,1.1041006321817222e-7,1.1024348321619102e-7,1.1058870813776514e-7,5.631436336248387e-10,4.660336142027091e-10,6.906837855996086e-10
foo/old/312,2.8676836140104395e-7,2.862662550699355e-7,2.8798512161081146e-7,2.60128553290812e-9,1.4430586036846685e-9,4.452882983094685e-9
foo/dyn/312,5.617698802571711e-7,5.603188961538629e-7,5.633616042851022e-7,5.113807289331537e-9,4.302257602748959e-9,6.187003340321003e-9
foo/new/313,1.1108042809561794e-7,1.1094795812958221e-7,1.1125560367472322e-7,5.223164039879741e-10,4.238822399323023e-10,6.887282853693994e-10
foo/old/313,2.918543218474565e-7,2.893929859942997e-7,2.9747510582848427e-7,1.156084232102866e-8,1.2026937995928345e-9,1.9861267975693104e-8
foo/dyn/313,5.664008989208884e-7,5.63231536430878e-7,5.750661665737679e-7,1.6461309749842733e-8,6.395110964145927e-9,3.272645897938529e-8
foo/new/314,1.1214734913020037e-7,1.119072220611088e-7,1.1245581444222433e-7,9.507164433250628e-10,6.32846343574971e-10,1.604509371571103e-9
foo/old/314,2.883602526068954e-7,2.8731018381481417e-7,2.908434494255186e-7,5.104072718358878e-9,1.7065072302900815e-9,9.509387374728086e-9
foo/dyn/314,6.052152202101666e-7,6.037286005088424e-7,6.085212814687268e-7,7.033243220466836e-9,3.910242475183372e-9,1.2650973539852566e-8
foo/new/315,1.1185917425243069e-7,1.1159751972274776e-7,1.1261737607114413e-7,1.366266864308082e-9,7.165849360356795e-10,2.5133963061459347e-9
foo/old/315,2.89016926228327e-7,2.8861228786015886e-7,2.897719344502491e-7,1.854026100951325e-9,1.2360260081351456e-9,3.0795950599111425e-9
foo/dyn/315,5.911919030079143e-7,5.796420053380295e-7,6.129903350148833e-7,5.027945071750038e-8,3.152159479353245e-8,7.39820522963868e-8
foo/new/316,1.11443680752108e-7,1.1124519493182413e-7,1.1175883927761739e-7,8.393566702709792e-10,6.337952017188602e-10,1.2588614450140243e-9
foo/old/316,2.933426255009596e-7,2.923312161877792e-7,2.954711623322806e-7,4.575493753355147e-9,1.7538462666554985e-9,7.537352957628598e-9
foo/dyn/316,5.770525985461785e-7,5.747353466051315e-7,5.820561290063662e-7,1.0845046063608383e-8,7.118606075826891e-9,1.8807568425833913e-8
foo/new/317,1.1246325807891451e-7,1.1219364900553111e-7,1.1332353524685299e-7,1.4598624995604206e-9,4.560882401523113e-10,2.9494580454101684e-9
foo/old/317,2.911314528290347e-7,2.9069576260096724e-7,2.917430500209339e-7,1.6864999247327951e-9,1.2694020249676537e-9,2.2246821191546886e-9
foo/dyn/317,5.741851343641141e-7,5.700145148478967e-7,5.824387800747307e-7,1.8699410838152157e-8,1.2479446720438313e-8,3.2105774984991854e-8
foo/new/318,1.1351658652780935e-7,1.1324217695234547e-7,1.1394220655411152e-7,1.1034583019270321e-9,7.828332589104782e-10,1.7367512803505103e-9
foo/old/318,2.951055288587074e-7,2.94478436794986e-7,2.9642030056186425e-7,2.9585852462759638e-9,1.936985920558608e-9,4.76447860049291e-9
foo/dyn/318,6.038519447044703e-7,6.018420650645825e-7,6.119420802443297e-7,1.1166828191293535e-8,3.605850383355291e-9,2.4088047264702632e-8
foo/new/319,1.1368523739591925e-7,1.1323734314344644e-7,1.1487764567231132e-7,2.45337686177466e-9,1.1143042150401718e-9,4.7057280364385e-9
foo/old/319,2.9456420420495705e-7,2.9408786817607645e-7,2.953885175592633e-7,1.94995255775105e-9,1.3637329101460215e-9,2.6849756742185826e-9
foo/dyn/319,5.906373232065766e-7,5.873570778840969e-7,6.004204886526031e-7,1.785364209552651e-8,5.375217496795047e-9,3.643755963217101e-8
foo/new/320,1.1350365661625909e-7,1.1327207851138188e-7,1.1391081098447075e-7,1.0202761870217216e-9,6.976713897990443e-10,1.5034392864188906e-9
foo/old/320,2.942048119809384e-7,2.9370597642107513e-7,2.9490245325888247e-7,1.894084012378466e-9,1.4148988750297762e-9,2.827550996524358e-9
foo/dyn/320,5.960050574872354e-7,5.862804050112716e-7,6.142446621101041e-7,4.313488175783038e-8,2.6060224595574463e-8,6.578785391490882e-8
foo/new/321,1.1384761921434052e-7,1.1328935944951495e-7,1.1614327408504596e-7,3.1299163448526204e-9,7.802526938067227e-10,6.920938766962464e-9
foo/old/321,2.960369704861756e-7,2.956314054597478e-7,2.964697520342538e-7,1.3815795889917964e-9,1.1443891488762786e-9,1.684514304384185e-9
foo/dyn/321,5.903480100665596e-7,5.830702397364413e-7,6.088071361773821e-7,3.548682743576688e-8,1.5458526900944272e-8,5.972925180803023e-8
foo/new/322,1.139989088507454e-7,1.1373031935287498e-7,1.146016305699595e-7,1.265005461922245e-9,6.975058518344213e-10,2.3602645760129063e-9
